,response,score,observed
5257, the red in the picture makes a seemingly neutral picture seem very scary and ominous.,1.5,5.182440757751465
5258, One of the men has a gun and is pointing it at something.,3.25,6.101095676422119
5259, It seems like the person went through a fire.,3.25,5.941504955291748
5260, There is a woman.,1.0,4.036205768585205
5261,"Its the future, a newborn is in the NICU receiving treatment.",7.0,4.952712059020996
5262,"He had left his passport in Los Angeles and by the time he arrived in Belfast, 30 members of the production team were at a quarry waiting for the director to approve the location for the epic battle in “Hardhome.""",6.25,3.233938217163086
5263, That looks like someone whose neck got slit completely open.,1.75,6.736536502838135
5264, I find the color palate of the whole image quite pleasing.,1.5,3.70865535736084
5265, I like his sweatpants.,2.0,6.184157371520996
5266, I feel bad for her I hope they stop so she can have a more healthy upbringing and close bond.,2.0,2.664926052093506
5267, The man on the right is holding the collar of the other man's jacket.,2.0,4.280243873596191
5268, Some prisoners with their hands hanging from the wall they seem tired .,4.5,4.550419330596924
5269, There is a man in the ground and a man in the fire.,4.0,5.3187408447265625
5270, There is the body of a child that has been involved in a brutal event causing the child's skin to peel of.,2.666666667,4.459771633148193
5271, There's a man staring right at the camera.,2.0,3.373781442642212
5272, There are some suitcases? in the background as well.,3.0,3.01826810836792
5273,"They were (and are!) cheap and fast to set up, requiring very little expertise.",6.0,5.3665924072265625
5274, He is trying to pull himself up.,2.5,4.2069478034973145
5275," a long time ago, a man hit a woman across her face.",7.0,4.213386535644531
5276, There is a group of burnt bodies all lying on top of each other.,2.0,3.5732650756835938
5277," a long time ago far from here, a man held a woman with a gun to her face.",7.0,4.401429653167725
5278," The female is clearly exasperated with something on her mind, while the male looks angry, arms crossed over.",2.25,4.774897575378418
5279, He has a very serious face and his finger is over the trigger.,2.0,4.5307111740112305
5280,Wikipedia was a fruit of this garden.,6.0,5.165855407714844
5281, This photo seems peaceful.,2.25,6.290441989898682
5282, he is wearing short sleeves and jeans.,2.0,6.535890579223633
5283, He is wearing a black uniform and looks like he's remembering something.,1.5,4.942195415496826
5284, He looks like he's been flayed.,2.0,3.491069793701172
5285," I am looking at a fearful man lurking in the shadows, perhaps looking away in the distance, not wanting to view something.",7.0,5.759598731994629
5286, Two little kids are walking on a sandy walkway presumably to the beach.,2.5,1.9702214002609253
5287, whose fault is it???? the man looks innocent but she looks indignant and angry.,2.0,4.2491631507873535
5288, I really like their shoes and they definitely sporting some colors.,1.5,4.854963302612305
5289," This person has suffered some sort of trauma to their face, and is lying on a gurney.",2.0,5.203336715698242
5290," He's a very intense man, his stare is kinda creepy.",1.0,3.453887939453125
5291, There is a lot of blood and it looks like the man is dead.,2.25,4.826902389526367
5292,I‘m a runner.,2.25,3.7246737480163574
5293,Titus told me — and it seems true — that she is essentially alone at the top of the heap in this niche.,3.666666667,4.736192226409912
5294, a woman is grabbing a man by the collar and he looks scared but is looking at her.,3.25,3.4108383655548096
5295, He looks to be in great pain.,2.0,6.025754451751709
5296," Two kids lifting their little brother up in the water, having fun.",2.5,3.194671392440796
5297, This was a picture of a man holding a gun to another man's head.,6.0,3.7014541625976562
5298, I wonder if he actually is or if it is because of the lighting and his general face expression.,3.0,6.14591121673584
5299, the person is lying on a table or bed of some kind.,2.5,3.6429970264434814
5300, a zen ass woman is standing with one of her legs up as a she talks on a phone from the 90's.,4.25,3.5569422245025635
5301," There is a man who is holding a woman back and has a knife held up to her throat, who is clearly threatening her for something but hasn't actually hurt her yet.",1.5,3.719069480895996
5302," I don't know what happened, but he does not look very healthy.",1.75,4.801250457763672
5303, Three kids look joyfully at something.,3.25,4.275488376617432
5304, It has been much longer than 30 seconds and I'm not sure why the image isn't switching yet.,3.0,3.021625518798828
5305, Her eye is black and swollen.,1.75,3.919590473175049
5306, There is a cute baby without clothes on on top of the carpet floor playing on a pillow.,1.25,3.6414217948913574
5307, I think the person is a man.,2.5,3.0120792388916016
5308," there is  man on fire, he is crouching down , another man is beating him on the head with a baton.",2.75,4.77136754989624
5309,"there is a baby that is emaciated, its skin is saggy and there are tubes going into its nose.",1.25,4.522399425506592
5310, a man and woman sit on opposite sides of a bed with their feet raised.,2.0,2.713900089263916
5311,In Paris.,7.0,5.26410436630249
5312, A cute shop that is a grocery store.,1.5,5.582273006439209
5313, I don't completely understand what's going on and why he has a gun and if he's facing it at anyone.,2.75,3.9543113708496094
5314, A man trying to kill a lady covering her mouth for her not to scream makes me upset cause they don't deserve that .,2.25,3.478344202041626
5315, A stock photo image of a woman holding a man by his collar and screaming into his face.,2.0,3.346329689025879
5316,"And the internet didn’t become a common household resource until about the time I reached middle school—so for at least my elementary years, there was no automatic or obvious boredom-cure.",7.0,5.553330421447754
5317, His face and head is covered in third degree burns.,2.0,6.1396331787109375
5318, the victim has a weird cut on the side of his torso.,2.0,5.766610622406006
5319," There are two old men sitting on lawn chairs that are conversing with each other, as friends.",1.0,4.161219596862793
5320, A car crash/accident scene.,3.0,4.094146728515625
5321,"I was trying to practice more contemplation by adding more silence to my life, and so I committed to praying a rosary every day",6.0,3.9767565727233887
5322, One man has a bandana and a gun.,2.0,5.123023986816406
5323, woman with hands on her head stares at camera sadly.,2.25,2.42958402633667
5324," Her upper face has been removed, seemingly by a horrific accident.",3.0,3.612457752227783
5325, The child seems distressed.,2.5,6.076818466186523
5326, Face of a little child.,2.25,2.750699281692505
5327,"I think it’s pretty sexist,” she told me.",1.75,6.08754301071167
5328, the son was pouting and the parents were pointing fingers and .,7.0,5.873032569885254
5329, He was leaning in towards a man in aggressively as officers kept watch.,6.0,4.752587795257568
5330, A woman with bangs and hair all over her face is holding a gloved hand against her cheek.,2.75,4.729653358459473
5331, There is a face with a missing nose and eye.,1.5,6.1478166580200195
5332, there is another man hitting the man on fire with a bat or trying to put the fire out or something.,2.5,3.8424696922302246
5333,A young boy is crying while someone hugs him and consoles him.,2.0,4.185310363769531
5334,"[Benioff and Weiss] said [it was] ‘so self-conscious and we hate it basically,'” recalled Sapochnik, who quickly learned Benioff and Weiss liked a classic, unified, David Lean style and frowned on a director imposing his own specific cinematic flair to their show.",5.0,3.9563045501708984
5335, they have clearly been beaten up and I can't help noticing the cigarette they are smoking.,2.5,4.139862060546875
5336, He looks happy and content which makes me happy and content.,1.75,5.691932678222656
5337, the police officer has a walkie talkie on his belt.,1.75,3.5752406120300293
5338, His right eye is damaged to whiteness and his teeth are mangled and showing.,3.0,3.590430498123169
5339,“We have the names of those buried here.,5.0,4.753973007202148
5340, This is a young child.,1.0,5.858029365539551
5341, The body looks torn open and scarred and burnt.,2.0,5.219649791717529
5342,Ethics training is required for professionals in other fields in part because it's important for doctors and lawyers to be able to act ethically even when no one's looking over their shoulders.,1.5,4.247675895690918
5343, the boy just kills himself by overdosing.,2.0,4.279028415679932
5344, I can see his left eyeball.,2.0,3.067023277282715
5345," A small human child is having a tooth extraction performed, as he seems to make eye contact with either the doctor or hygienist.",2.0,3.5487074851989746
5346,"I was inundated with death threats, sometimes many a day.",5.0,3.85267972946167
5347, This picture makes feel extremely bad and disgusted.,2.75,5.031730651855469
5348,"old white man pulling back lace curtain to look out window, inside looks dark, can see tree outside on some grass, looking for something or someone maybe .",2.5,3.572404384613037
5349, The boy is smiling and being cute.,1.25,3.4962964057922363
5350, She's in front of a really old computer.,2.25,3.6500771045684814
5351, she is holding a paper or quiz that has an A on it.,1.5,3.603708028793335
5352,there is a baby with its arm stretched out.,1.5,5.419390678405762
5353,A man smiles into the camera.,1.5,4.215147018432617
5354, He could be in a hospital.,4.0,2.769786834716797
5355, the kid is holding his nose and wearing goggles.,1.25,3.05071759223938
5356, A kind of uncanny photo.,1.25,4.106842517852783
5357, A girl looks on with a lot of hair in front of her face.,1.5,4.781364440917969
5358, The guitar is acoustic.,1.5,3.8494036197662354
5359, Looks like an angsty girl with the hairstyle and dark lighting.,2.0,4.250929832458496
5360, A woman is seen laying on a bed with the right half of her face disfigured.,2.0,4.299452781677246
5361, There are bodies on the ground.,1.5,3.992135524749756
5362, This is very graphic and appears that the person had to have known .,7.0,4.796139240264893
5363, The lighting really adds to the drama.,3.0,6.064077377319336
5364,The start of this past winter was the beginning of one such offseason.,7.0,5.116192817687988
5365, I am not so sure what to feel about the image.,3.25,6.2284674644470215
5366,Child crying and looking very distressed.,1.0,2.6093759536743164
5367, This is a white man wearing a black suit.,1.5,5.563371181488037
5368, a person has blood on their face and appears to be crying.,2.0,4.563891887664795
5369," A mom hugging her kid, the kid had tears in his eyes.",6.0,3.2479796409606934
5370, Baby wearing a diaper and smiling at the camera.,1.0,3.804509401321411
5371, The armed man is fully protected.,2.5,5.213107109069824
5372, probably to perform surgery/help him survive.,2.0,3.252572536468506
5373," regular picture, looks slightly red from photoshop.",1.25,6.477113246917725
5374, And she appears to have found him and is scolding him.,2.0,5.697307109832764
5375, A person is rushed by paramedics on a stretcher.,1.5,3.7363877296447754
5376, a man is staring into the distance.,4.0,5.743879795074463
5377, This appears to be an old postcard or vacation memorabilia from an old couple.,2.5,3.276545286178589
5378," He has huge eyebrows and a huge mustache, and his brunette hair is quite long as well.",1.75,6.4266839027404785
5379,"When not in Door County, Company members work in regional theaters from Los Angeles to New York, as well as in TV and film.",6.25,3.4746358394622803
5380, I do not know what he is trying to convey.,1.0,5.513375282287598
5381, There's a cruise ship behind them; they look happy.,2.0,6.123690128326416
5382, A happy little baby is posing for a portrait.,2.0,4.738894462585449
5383, a super graphic picture of a woman who was attacked or killed in a bombing in a European country.,6.0,2.6820948123931885
5384,"If you get dealt a 10, you can play the ace as a one and you still have 17.",1.0,4.582497596740723
5385, She looks happy.,1.25,3.5049188137054443
5386," Don't like this at all I'm very stressed for the person in the car. I am terrified of this happening to me and idk what I would do in the position, so very stressful.",1.0,2.5150022506713867
5387,Life is full of drama.,3.0,3.9935989379882812
5388, There general vibe is positive.,2.0,3.0912890434265137
5389,there is a bloody face and the person is probably dead due to the injuries .,3.0,5.3864665031433105
5390, It's freaky cuz this guy's head was blown up and is splattered on the wall behind so because I can see it .,5.0,4.071338653564453
5391, There's a bunch of blood all over her face and she has a black eye.,1.75,3.517669200897217
5392, His hair is matted with blood.,1.0,3.26851224899292
5393, I feel really disturbed.,1.5,3.726154088973999
5394, There is a man with a  gun pointed to his head.,1.0,3.9335179328918457
5395, The man is looking away from her.,1.75,4.795146942138672
5396, The old man is really struggling with his life.,2.0,4.067160129547119
5397,"Universities around the world were among the first to connect to this new medium, which hosted discussion groups, informative personal or group blogs, electronic magazines, and academic mailing lists and forums.",6.0,5.992212295532227
5398, This is an unsettling image especially with the dark background.,1.0,5.274549961090088
5399, The guy is investigating the factory.,1.5,2.419823169708252
5400,"Training was hard, to be sure, but there was absolute magic in working out and pursuing a goal for no one but myself.",6.0,5.229733467102051
5401,"What is more interesting to me about this shadow-realm of mommy blogs that simulate other, more successful blogs in the hopes of earning money is the way it feels a bit like peering around a bend into a future paradigm of online life.",7.0,4.308640480041504
5402," I am looking at a man in a suit, who seems quite sad and anxious while looking at something.",2.0,5.36558723449707
5403, A man looking at the camera.,1.5,6.403481483459473
5404, The child is from centuries ago.,7.0,4.498787879943848
5405," You can only see his shoulders, neck, and head.",1.0,5.014718055725098
5406,The shuttering of once-mighty video-rental chain,1.0,3.347839117050171
5407, This individual has been tortured or hurt and is covered in blood.,1.0,4.294365882873535
5408,A baby is marveling at the camera.,1.5,4.290318489074707
5409, he seems focused and calm there is no one around him .,1.5,4.329666614532471
5410," There seems to be something swollen below both eyes, not looking tumor-like but not healthy.",1.5,6.421866416931152
5411, She is on the phone.,1.5,4.172938346862793
5412,Our families have struggled for generations to preserve the final resting place of the first families of San Antonio.,1.5,5.0860419273376465
5413, the baby was found dead in the fire with his body barely recognizable.,5.0,5.040935516357422
5414, This is a very gory and explicit image of a badly mutilated human hand.,1.25,4.697926998138428
5415, The kid is super bloody and looks out of it.,1.25,3.9038753509521484
5416, its a really bad car crash.,1.25,4.969208240509033
5417,"I keep hearing ... from bloggers who have been doing this for more than a decade, that the demand for printables, for some reason, has never diminished,” Bilal wrote me.",4.0,3.0823538303375244
5418, a small black boy in a cloak is running barefoot.,2.5,5.450855255126953
5419, A man with a beard looks at the camera.,1.5,3.920940637588501
5420, Police officers and paramedics are tending to someone on a stretcher next to an overturned truck.,1.0,4.835417747497559
5421, a woman in a yellow shirt is talking to a woman in a blue shirt.,1.0,3.0078115463256836
5422,"Our community of food runners, hosts, bussers, waiters, customers, artists we display, bands that performed, my godchildren, surrounding businesses and my mother all were harassed by self-proclaimed “investigators.",6.0,3.610384225845337
5423,there is a angry man having his head shoved into a police car .,3.25,4.214880466461182
5424,He wasn’t expected to pre-viz his shot exactly like he would ultimately shoot them on location either.,5.0,4.963545799255371
5425, Holding her hand in place away from her face.,6.0,5.529285907745361
5426," I can't tell, but it doesn't''t seem like .",1.0,6.038763999938965
5427, Baby is under pink blanket.,4.0,6.422736167907715
5428, There is a person lying on the window trellis.,1.0,3.1235125064849854
5429, Man is pulling woman into van.,1.0,6.295656681060791
5430, Also there is a ton of mud this is gross I don't want my dead body getting all disgusting like this someone .,1.75,5.121476650238037
5431," The kid is probably in trouble for hiding from his mom or something, he doesn't look that upset but he definitely regrets what he did.",2.0,2.3508989810943604
5432, Baby is looking at camera smiling excitedly.,2.0,4.419837474822998
5433,An old man is pulling back sheer curtains and looking at his yard.,1.75,5.197181224822998
5434, The man seems to be wearing a hat but nothing else is really showing.,1.75,4.553255558013916
5435, And there is blood on the person's body.,2.0,5.342703342437744
5436, There is a massive hole.,1.75,4.985566139221191
5437, The woman looks distressed .,1.75,4.811460494995117
5438, it seems like a cozy spot.,1.25,2.984773635864258
5439, There's a crowd around the crashed car.,1.25,4.260148048400879
5440, this looks like a regular guy leaning against a wall.,1.0,5.0095977783203125
5441,This is a picture of two parents fighting and their kid in the middle covering his ears.,1.0,3.347174644470215
5442,A mustached man is looking at the camera smiling.,1.25,3.2280948162078857
5443, It must be cold based on the clothes they're wearing.,1.75,5.179292678833008
5444," A group of men are surrounding a car, wielding a gun and bat.",1.25,3.00644850730896
5445, The person is extremely bloodied and appears to have been cut along their breast.,1.0,5.739287853240967
5446, A cute old couple is on vacation and taking amazing pictures.,4.0,5.739722728729248
5447, I think he just had a sad baby moment.,6.0,4.78651762008667
5448," Not really an emotions here,  just a baby relaxed.",1.0,6.261379718780518
5449," Burned dead bodies, possibly from an explosion.",2.0,5.297640323638916
5450, Two old men are sitting in a backyard.,2.0,4.484745502471924
5451, There is a man crying in hospital.,3.0,5.069839000701904
5452," A blurry picture, but it seems like a man has slapped a woman in the face.",2.75,2.649580478668213
5453, The patient is pretty far away form you but he has a huge neck laceration with blood oozing out.,7.0,3.2415709495544434
5454," He looks on the older side, and it looks like a nice day outside.",2.0,2.4174633026123047
5455, He's yelling at the driver.,2.0,2.587332010269165
5456, This occurred a long time ago.,7.0,4.434543609619141
5457, He is wearing a black suit and tie.,1.0,6.270252227783203
5458, there are three men rushing another hurt man on a cart his legs seem like they are bleeding.,2.0,4.639194488525391
5459, The kids are happy.,2.0,5.828994274139404
5460, this was far away.,7.0,6.169510841369629
5461, A corpse is laying on a hospital bed.,1.5,4.996288776397705
5462, Outside is pretty snowy or just very faded out and the guy looks to be at peace sleeping honestly I could go for a nap right now this guy is doing it right.,1.5,4.548624038696289
5463, there is a man with a candle in his hand and a sword pointed at his throat .,1.75,5.352084159851074
5464," This woman is probably taking a call with a very important client, she looks very focused.",2.25,3.234330654144287
5465," One of them is holding a baseball bat, while the others seem to be pulling on the handles, screaming, and pulling out a gun.",1.5,6.033977031707764
5466," There are people outside the car, who are watching.",2.25,5.116268157958984
5467," Something really bad happened to her, it's pretty unfortunate.",5.0,5.669586181640625
5468," Looks to be at her job, again from the 1970's.",7.0,3.84382963180542
5469, There is a child sitting in a closet and a woman standing outside scolding him.,2.5,3.2044849395751953
5470," situation from a long time ago, the disagreement has been resolved.",7.0,5.082760810852051
5471, This is a really gruesome image.,2.25,5.8947038650512695
5472, this is a man holding a small gun to the camera.,3.0,3.9866178035736084
5473,"Valentine’s Day marked the one-year anniversary of the Marjory Stoneman Douglas High School massacre in Parkland, Florida.",7.0,4.489741325378418
5474, The cars are in motion.,1.5,2.95204496383667
5475," The police officer is being forceful to the man, and the man is resisting.",1.75,6.328866004943848
5476, there is a older man pointing at one of the kids.,2.0,4.862212657928467
5477, A man wearing a mask with a mean expression he seems like a thief.,1.5,5.589215278625488
5478, This is kind weird cause there is a hand reaching down.,3.0,4.896146297454834
5479, there is a man with a very bloody distorted face .,2.0,3.860049247741699
5480, This photo is normal and ne.,2.0,3.5591282844543457
5481, There is a woman who looks like she is on the phone.,1.75,2.9904987812042236
5482, A person's body is shown; they are likely dead.,2.0,5.642380237579346
5483, He is crying as he looks at her body.,2.5,3.0584306716918945
5484, This is odd because this woman is so disfigured and looks like she is in pain but she still has a cigar or a joint or something .,2.5,5.938422203063965
5485," I feel a lot of empathy for him, I can't imagine what he's going through.",1.0,5.872738838195801
5486, a man crosses his arms and stares at the camera somewhere in what seems to be a church.,2.75,2.5668230056762695
5487, This seems like a good conversation.,2.75,4.887689590454102
5488," it feels like I'm about to get shot through the computer screen, but the person in the back doesn't look scared.",2.5,4.733212471008301
5489, there seems to be a bit of a tension between the two.,2.0,2.7787320613861084
5490,Cassini did more than just discover these dynamic features; it explored them.,3.25,2.6752848625183105
5491, He is in a dark brown background.,2.0,3.0402297973632812
5492, The man has his arms raised to his sides and the woman is pointing .,2.0,6.7504963874816895
5493, The boy on his left is eating his hand.,2.75,3.625192880630493
5494," She was upset about something, and she was smothered.",6.0,3.377830982208252
5495, Some people are in a field picking fruit.,4.75,4.117508888244629
5496, A man looks into the camera.,1.5,5.498288631439209
5497, He seems to be at some sort of festival.,4.5,3.3498926162719727
5498, the location of the two seated is far away from here.,7.0,5.750990390777588
5499, there is a woman looking at a man she is throwing rose pedals.,2.0,3.891700267791748
5500,"It is text that enables us to “uncover lies, confusions and overgeneralizations, to detect abuses of logic and common sense.",3.0,5.898769378662109
5501, The two old men are having a conversation at a yard.,2.0,3.394212245941162
5502," A woman is screaming at a man, who is looking directly at the camera lens in despair.",2.0,3.8678460121154785
5503, There is an older man with a violin standing in a field of what looks like an audience.,3.0,5.222387313842773
5504, The man has a nice suit on and looks middle aged.,2.0,5.034046173095703
5505,An exposed ribcage of an infant showing a very enlarged heart.,2.0,4.928134441375732
5506, A sad little girl is depicted in the shot.,3.0,3.721240282058716
5507, This image just makes me really really uncomfortable.,3.0,3.5914716720581055
5508, It's almost hard to realize that it is a person.,3.0,5.043695449829102
5509, the baby looked upset a long time ago.,7.0,4.286891937255859
5510, A kid running a away from something and there is a soldier with a big gun behind him.,4.0,4.819844722747803
5511,So where do Instagram influencers plan to go from here?,3.0,3.210951328277588
5512, Lying on a the ground near debris.,3.333333333,6.110794544219971
5513," me about to be shot by a gun, he looks pretty angry .",2.333333333,6.283541679382324
5514, A bearded man with dark green eyes stares down the camera with a very neutral expression.,2.666666667,5.998258590698242
5515, Burnt bloody face.,2.333333333,5.101423263549805
5516,DiMicco wants to start a brand or website or “any sort of company.,3.0,5.2698235511779785
5517, One of his hands is covering her mouth.,3.0,2.9422049522399902
5518, Man has just swung at woman and slapped her.,1.666666667,4.67712926864624
5519,This poor child that's some horrible injuries.,2.666666667,3.792330026626587
5520, there is a dead naked woman with her stomach slit open and her face very bruised .,2.333333333,3.6377816200256348
5521, One of them is grabbing the other's clot.,2.0,5.671991348266602
5522," The couple is fighting about something, the woman looks like she's being pushy.",2.666666667,4.05839204788208
5523, they broke down a door a long time ago in a building far away from here.,7.0,3.746161460876465
5524, There are kids playing in a pool.,3.333333333,5.331841468811035
5525,"What if this rusts my reputation as a smart, kind, capable woman into this thankless, unstable crazy person who doesn’t deserve good things because, hell, she doesn’t even care if she’s alive?",2.666666667,4.30031156539917
5526,"It is a development that further proves the words of French philosopher Guy Debord, who wrote that, if pre-capitalism was about ‘being’, and capitalism about ‘having’, in late-capitalism what matters is only ‘appearing’—appearing rich, happy, thoughtful, cool and cosmopolitan.",6.0,5.343478202819824
5527, A young child is staring towards their parental figure who is on the ground being threatened someone in the past.,7.0,3.7594032287597656
5528, She is exerting a lot of effort.,2.0,2.7910642623901367
5529, the gun was located somewhere far from here.,7.0,5.372408866882324
5530,But it's not a filter bubble.,2.0,5.678168296813965
5531," Not too sad, but maybe slightly sad.",2.333333333,6.707417011260986
5532,And over a thousand people liked the resulting post.,4.666666667,5.932426929473877
5533, I can't tell if the other man in the photo is hurting or helping him.,3.0,5.810041427612305
5534," there is a hand of a person next to it, and the person is passed out.",3.0,2.720079183578491
5535, Has tears running down their face.,3.333333333,5.50096321105957
5536, a woman is shown telling off a child who is sitting in a closet.,3.666666667,4.819645404815674
5537, There is a man pointing his gun at someone or something and he looks like he's yelling and arguing with someone or some people.,3.333333333,5.178455352783203
5538, A woman is holding a young boy in his arms.,1.666666667,3.8466081619262695
5539, Pretty neutral image honestly.,2.333333333,4.342997074127197
5540, There is a man in a suit with a violin or viola in his hand and he has his hands on his hips.,3.0,5.6077494621276855
5541, they look like they are at a wedding or something.,2.333333333,4.82230806350708
5542, I think the view outside of the window is really pretty.,3.0,3.9965410232543945
5543, This guy is going through a lot of pain.,2.333333333,5.009998321533203
5544, There is a guy who is wearing a white shirt with a ton of blood on it.,1.666666667,5.473249435424805
5545,"I mean, just look at this video and you instantly see that the problem isn't that the politicians are living in a filter bubble.",3.666666667,4.183485984802246
5546, He has a beard and medium-short length brown hair.,2.333333333,5.281374931335449
5547," a younger couple in bed, looks like they just had argument and now not talking to each other, arms and legs crossed .",6.0,2.9075965881347656
5548, Doesn't seem like it is going well.,1.333333333,3.581115245819092
5549," Somewhere in the world, someplace in time, a man was bleeding from a headwound or multiple head wounds.",6.666666667,2.9089555740356445
5550, There is a watch on the left hand.,2.666666667,3.5392844676971436
5551, This is in the past.,7.0,2.6862921714782715
5552, Seems as if the eye has been taken out.,3.0,5.224109649658203
5553, I'm happy that this girl is getting educated.,2.333333333,2.914052963256836
5554, He is nervous.,2.0,3.4584901332855225
5555," A long time ago in a different country, a woman overdosed on pills in her bedroom.",7.0,2.274278163909912
5556,"—my least favorite meditative exercise—because heck, if it worked for some spiritual masters and gurus in the past, there must be something to it.",7.0,6.058515548706055
5557," this picture makes me feel happy, a man and woman are waving happily presumably on some kind of vacation.",3.666666667,2.9106671810150146
5558, the child is blue and is covered in black and red spots.,3.0,5.248083591461182
5559, There are bystanders next to the firefighters.,3.666666667,5.274749755859375
5560, A man is about to shoot himself in the head.,3.0,5.3075971603393555
5561, Looks kind of grumpy and gavel looks to be in a downward motion.,4.0,5.045077323913574
5562,older man pulls the drapes aside and stares out the window at something happening a bit away.,4.333333333,5.972305774688721
5563,He was abandoned and feels alone.,6.0,5.402519702911377
5564,"an old man is looking outside his window, he is pushing the curtains back.",2.666666667,4.844564437866211
5565, There was a situation where someone overdosed on pills.,7.0,4.519673824310303
5566, They have their hands tied up in uncomfortable ways.,2.666666667,5.405774116516113
5567, this is a woman who looks like she has been crying holding a half-smoked cigarette .,3.333333333,6.427067279815674
5568, His hair has also been burned off.,3.333333333,2.751586675643921
5569," there is a middle aged woman with a bruised left eye where her eyeballs are red and the skin is brown/black, she has a scar below her right eye.",1.333333333,4.736519813537598
5570, There is a truck in the background.,3.0,5.3348708152771
5571, He is grabbing onto a pole above him.,3.0,4.5985517501831055
5572, There is a couple that looks like they do not want to be together but they are wearing the same shirt.,2.333333333,3.6441726684570312
5573, Three men are standing next to metal fence.,2.666666667,5.321436405181885
5574,"The stresses of contemporary life have made it increasingly difficult for anyone to embody the archetype of the tender, order-giving mother.",2.333333333,5.439004421234131
5575,He mentions Danielle Bernstein (@weworewhat) — a high school classmate of his who’s now a successful blogger with 1.7 million followers — as an example of an influencer who branched outside her Instagram success (by launching an overalls brand).,2.0,5.627781867980957
5576, An image of a young person suffering from major injuries.,2.0,5.837529182434082
5577, His lips are very red and stand out starkly.,2.0,6.208594799041748
5578,"My answer to these questions, incidentally, was ""no"".",5.0,3.8842952251434326
5579, The guy is on life support and his ribs are showing through his skin because he is so skinny.,1.666666667,3.1505138874053955
5580, There is a man wearing a suit.,1.666666667,5.142578601837158
5581, This pic gives me mixed emotions because it looks like they're having a lot of fun and I love playing in the pool so that makes me happy but I'm also scared for the boy's safety because falling in water hurts.,2.333333333,4.344080924987793
5582, Looks like a stock photo .,3.0,5.978765487670898
5583, They are all in suits with bowties.,2.666666667,3.8064591884613037
5584, Very blotchy and he's covered in a good amount of blood.,2.0,2.5750575065612793
5585," Decades ago, this woman was smoking a cigarette.",7.0,5.438484191894531
5586," The man is very clear in the photo, while the woman's face is blurred.",2.666666667,4.73974084854126
5587, It's ears are pierced and the chef seems to be an older man.,2.333333333,4.048830509185791
5588," He is screaming at someone, but I don't know what he's saying.",1.333333333,5.165441513061523
5589, it might be from a war in the 90s.,6.666666667,4.448140621185303
5590," She might be dead, can't tell.",2.333333333,5.592714309692383
5591, A man and a woman stand in a kitchen while a child with a teddy bear stands in the doorframe.,3.333333333,3.6227076053619385
5592,"Eventually you’ll be able to practice in, like, a crowded Starbucks—but in the beginning, try to create a consistent space that is quiet and dimly lit.",2.666666667,4.357324600219727
5593," Two parents are arguing, or at least the dad is being yelled at.",2.666666667,4.5816755294799805
5594," horrible and terrifying, dead child being covered/uncovered with dirt and rocks, lips blue, eyes black.",2.0,4.439963340759277
5595, She is basically flailing.,1.333333333,5.184157848358154
5596,"white woman sitting on beach smiling, blond hair wavy, wearing button down denim shirt, looks like beautiful day, orange bracelet.",2.666666667,4.884485721588135
5597,I am viewing a mustache mean who is super cheerful and glad to be of service.,2.0,5.9900312423706055
5598, The man is looking at the camera.,2.666666667,3.482511043548584
5599, The smile is infectious.,2.333333333,6.162936210632324
5600,An old man is looking through this window.,3.0,6.377753257751465
5601, he is in a kitchen I think.,3.0,3.7542736530303955
5602,"Instead, we need to change the narrative to make it more convenient to believe in climate change.",2.333333333,3.6853976249694824
5603, It also makes me feel calm and at peace.,2.0,3.1782925128936768
5604, I really don't like their left eye and it makes me feel nausea.,2.333333333,3.6128745079040527
5605, a man has blood on his right shoulder suggesting a wound.,3.666666667,3.9779891967773438
5606, Half of a person's face is missing.,2.333333333,6.086115837097168
5607, The child looks like they have been crying.,3.666666667,5.352206230163574
5608, his eyes are blue.,1.0,5.6854681968688965
5609, the policeman is looking at her pointing to .,1.333333333,5.316905975341797
5610, Two boys are reading a book.,1.666666667,6.7650346755981445
5611,"Instead of a quest for knowledge, it engages us in an endless zest for instant approval from an audience, for which we are constantly but unconsciously performing.",2.333333333,3.612560749053955
5612, A child is on a bed.,2.333333333,4.36623477935791
5613, his eyes are closed so its unclear he's sleeping or dead.,1.333333333,4.570294380187988
5614,"I was broken, I was exhausted, I was stuck, I felt like a shell of myself.",5.0,5.1288886070251465
5615, this is a man wearing a suit grabbing the collar of another man's shirt.,1.333333333,3.0315918922424316
5616, A woman is yelling at a man.,1.0,3.9343738555908203
5617, They are wearing a suit.,2.0,6.193788528442383
5618," Very far away, a man and woman are in a disagreement with each other.",7.0,4.541115760803223
5619, There is a burn victim.,2.333333333,5.841811180114746
5620, This is a picture of a woman with a gash on her stomach.,1.666666667,1.8588619232177734
5621,"Printables meant I could access anything related to scrapbooking, card-making, paper arts — and print it myself.",3.0,3.5694503784179688
5622, a man is wearing a suit.,1.333333333,3.887000799179077
5623, He has a unibrow which makes him look just a bit funny.,2.0,6.025804042816162
5624, A lady and man are having a disagreement 100 years in the future.,7.0,5.385070323944092
5625, A couple seems to be waving in front of a big harbor with boats in the back.,4.333333333,4.271939277648926
5626," It's a person's body, covered in something black.",1.333333333,3.5259928703308105
5627, His expression is unclear.,1.333333333,4.953806400299072
5628, She has a bandage on her shoulder.,1.666666667,6.133186340332031
5629, A person is running into a room with a gun some time ago in the past.,7.0,5.394647598266602
