,response,score,observed
7553, A person is seen with severe inflammation under both of their eyes.,5.166666667,2.7295241355895996
7554,"a very upset child wails as he is held by an adult, looking out at something that's making him sad, mouth wide .",3.0,2.3786983489990234
7555, He is happy and is smiling with his teeth.,4.166666667,2.8833446502685547
7556,The newborn is really cute.,2.166666667,3.269951820373535
7557, Also this guy in the car seems way more chill than he should for getting held up at gunpoint.,2.666666667,5.305167198181152
7558, She looks like she is rotting.,3.166666667,2.5768017768859863
7559," There is a girl yelling, couple kids on the floor.",5.833333333,4.2126569747924805
7560,Dude laying down with some comfy looking pants and it's snowy outside.,3.333333333,6.218428611755371
7561, I think she's his mom.,3.166666667,5.296512126922607
7562," The one on the left is smiling at the one in the middle, and the two on the right are looking forward.",6.333333333,3.1684131622314453
7563, she is smiling and looks happy.,3.666666667,3.2672314643859863
7564, The face is completely deformed and one part of his face is practically unrecognizable.,4.5,3.440316915512085
7565, The pills were scattered and the person seems to have passed out.,3.666666667,3.003502607345581
7566, That's what I lay like when I'm feeling really depressed and am having a life crisis and hating myself so maybe he's feeling the same way.,2.0,3.1313424110412598
7567, Can't tell of someone is driving.,4.166666667,2.7401790618896484
7568, The man has brown hair and a brown mustache.,6.833333333,3.4882352352142334
7569, there is a chef holding a baby in a dress.,6.333333333,6.284531593322754
7570, Disgusting bloody scene.,3.166666667,3.503861904144287
7571, The child is sitting inside a closet.,5.833333333,2.6419997215270996
7572, This is an image of a man looking into the camera.,5.5,3.0109057426452637
7573,Change your environment to help direct your mind and body toward the interior state you want to reach.,3.666666667,3.1963305473327637
7574,Several people I love deeply suffered from addiction and found their way to recovery (a sentence that doesn’t begin to capture nearly four years of hell).,3.166666667,3.5746216773986816
7575, They are facing away from each other.,6.5,2.698439121246338
7576, Baby going like oooooooo.,4.166666667,3.8345823287963867
7577, Probably a woman as you can tell from the hands.,3.0,4.898606777191162
7578, The background is indistinguishable.,3.666666667,2.8423752784729004
7579, A man is bloodied from a physical altercation of some sorts but in a country far from here and many years ago.,3.833333333,3.837878704071045
7580, A woman is scolding a young boy who is sitting inside of a closet.,4.833333333,4.0809736251831055
7581,Printables can be something to attract people.,4.666666667,4.846073150634766
7582, the duck tape man see.,4.0,2.8688645362854004
7583, The man looks like he's about to say something to someone off-camera.,3.833333333,2.55867338180542
7584,"Or maybe it’s not a moat or pseudo-friend at all, but a really persuasive troll that tries to deter me from crossing a bridge that I was recently sure I really want to cross.",3.333333333,3.039612293243408
7585,"As such, people return to these comfortable theatre seats year after year.",3.666666667,4.603024482727051
7586," Soldiers look like they are trying to get a man, who is bloody.",4.166666667,3.433990716934204
7587,This doesn’t mean it is time to give up.,2.0,2.955595016479492
7588, A couple of guys with big guns are barging into a building.,5.166666667,2.6446332931518555
7589," This man is very high contrast, feels like out of a movie.",2.666666667,3.191375970840454
7590,A dismembered arm.,6.833333333,2.7368428707122803
7591," In a faraway country, two people were armed and were firing through a doorway at some unknown subject.",5.0,3.178635597229004
7592," A kid, arms crossed standing.",6.166666667,2.5524520874023438
7593," in that other hospital the man was bleeding, and he was lying on the bedsheets.",6.5,3.0433473587036133
7594,"In other words, they have turned fact into opinion.",3.0,2.98128342628479
7595, A man is singing and playing the guitar.,6.5,2.9541704654693604
7596, He's wearing a white shirt.,6.833333333,5.6053667068481445
7597, the woman is holding the man by his tank top.,6.333333333,3.532869338989258
7598, An old man stands next to an opened fridge.,6.333333333,2.5672554969787598
7599, People in pain also hurts me.,3.0,2.3955399990081787
7600, The man looks annoyed.,2.5,2.807281970977783
7601, I also feel pretty calm and serene.,3.666666667,2.3571317195892334
7602," The man is taking notes, at a machine, he is focused and the woman behind him is inspecting the machine.",5.0,2.876082420349121
7603,I'm not sure what I am looking at.,3.333333333,3.0238165855407715
7604," A relatively handsome man is having his picture taken, Is he single? What is his profession?.",1.833333333,2.857179880142212
7605, Whose child is this.,3.833333333,2.4366023540496826
7606, there is a baby on some bedsheets and she is surprised by something.,3.333333333,3.5258140563964844
7607, The woman looks extremely upset and is grabbing the straps o.,2.833333333,3.0764541625976562
7608, there are two kids in a pool throwing another smaller kid up in the air .,5.833333333,3.1680235862731934
7609,What if people use this against me?,2.833333333,3.1191635131835938
7610,the child is crying.,6.333333333,3.738262176513672
7611, He is a freak.,1.333333333,3.056507110595703
7612, The man is bleeding from his shoulder.,6.166666667,2.4314796924591064
7613, A man is sitting on a bed with several guns laid out.,6.5,4.023438453674316
7614, The man being lifted seems unhappy.,2.833333333,3.300363779067993
7615,"Long ago, this severed hand was found and laid out on a blue cloth for examination.",5.166666667,3.188969373703003
7616, there is a woman on the phone.,6.5,3.173659324645996
7617,"The surface of Titan hosts Earth-like valleys, river channels, lakes and seas, through which flows not water but liquid methane — perfectly stable under the frigid conditions a billion miles from the sun.",6.333333333,2.5678417682647705
7618, He has large ears.,5.166666667,3.3877782821655273
7619, the baby is super chubby and has lots of cute little fat rolls.,2.5,4.830615043640137
7620, His eyes are closed and his hands are behind his head.,6.166666667,3.4507274627685547
7621, They are both wearing blue jeans.,6.5,2.8426623344421387
7622," I see a naked human body, colored red.",5.833333333,3.381824016571045
7623, you can see the child's face.,5.333333333,3.1628503799438477
7624, A child seriously wounded.,5.166666667,5.474976062774658
7625, There is a device inserted.,6.0,2.7410292625427246
7626, This is a young girl looking into the camera.,5.333333333,2.4912331104278564
7627, Mainly relieved it's not some.,2.833333333,3.1779074668884277
7628, A woman is found dead after an apparent overdose.,3.833333333,3.4757843017578125
7629," very gruesome and horrific, child with burns all over body, can see one blue eye, he looks very pained, lots of blood and skin peeled.",2.666666667,2.843846082687378
7630, The blue and yellow make the picture seem filled with energy.,2.666666667,3.618076801300049
7631, The photo looks like it's from the 90's.,2.666666667,3.164618968963623
7632, he is singing in a parking lot by himself .,6.333333333,4.508738994598389
7633," at that time he was at the dentist, when he was a kid he was angry about going to the dentist.",4.0,3.1446497440338135
7634, This photo feels intimidating.,2.166666667,2.9528021812438965
7635, The only thing you can really see are the eyeholes everything else is super grainy and not very detailed.,4.333333333,3.3371241092681885
7636, She is being taken advantage of.,2.166666667,3.347280502319336
7637, there is a man with both his hands up who looks like he is speaking to the woman in an accusatory way.,3.0,3.927889347076416
7638, this looks like two men breaking and entering a house.,3.666666667,3.150096893310547
7639, He looks sassy.,1.166666667,3.4492075443267822
7640, This makes me feel happy and hopeful for these kids.,3.166666667,3.7322421073913574
7641, Looks like she's a business woman I hope she's successful because female empowerment yay! .,1.666666667,3.3341758251190186
7642, he is outdoors and there is a large group of people outside behind him but out of focus.,5.5,3.559138059616089
7643, There is an Asian woman pointing her finger to an Asian man.,5.333333333,2.56044864654541
7644, He is leaning in aggressively towards a man in a suit that is looking away.,3.166666667,2.599046468734741
7645, Makes me feel very uncomfortable but also grateful to have the skin that I do.,3.833333333,2.97529673576355
7646, A woman is pointing sternly at a man in their home.,4.0,2.895565986633301
7647, Her eyes are shut and one of them is badly bruised.,5.0,6.883027076721191
7648, This woman with curly hair has been beaten and her left eye is swelling up.,5.666666667,3.4594693183898926
7649, A man appears to have just hit a woman.,3.0,3.951460838317871
7650, the photo looks like older quality.,3.833333333,2.6405980587005615
7651, It is a picture of a man.,6.0,2.915193557739258
7652, A man is holding a sick child in an embrace as he's sitting.,5.666666667,2.1605515480041504
7653, I like his plaid.,1.666666667,3.3048250675201416
7654,"With such pressures all around, is it any wonder that the fate of our brick-and-mortar purveyors of art, music and literature triggers the pain from an old wound?
",1.833333333,2.589282989501953
7655, Not too scary.,1.166666667,2.524991273880005
7656, a very posed stock photo of a couple fighting.,3.166666667,2.891930103302002
7657,A picture of parents arguing with each other while their child sits in the middle with his arm.,5.666666667,2.5705342292785645
7658, A woman that looks like she was done crying and is smoking a cigarette many years ago and in a place far from here.,5.0,2.998446464538574
7659, this is a bloody mangled hand over a bucket of blood and water or something.,4.5,3.3487160205841064
7660, I feel extremely bad when looking at the picture.,1.166666667,3.7792248725891113
7661, She is struggling to get out of his grip.,4.833333333,2.712523937225342
7662," I feel baby for the baby, and its parents, but am glad it's being taken care of.",1.5,3.043039560317993
7663, They are covered in blood and have minimal clothing.,6.166666667,3.429469108581543
7664, He is moving the knife in a stabbing .,6.166666667,3.185182809829712
7665, The person has a French tip manicure so likely a woman.,3.666666667,3.4801344871520996
7666,  a man holding a violin at a concert or something.,1.833333333,3.257056474685669
7667,"Nothing wrong with looking through a window; wanted time to think, neutral.",1.166666667,3.1909642219543457
7668, there is a naked person with a lot of blood on their face and body laying on a bed.,6.333333333,2.523791790008545
7669," A car accident, makes feel a bit bad.",1.333333333,3.8218741416931152
7670,"A baby is sitting in an incubator, and a hand is touching it on the other side.",6.0,3.4366908073425293
7671," A girl was looking over here very sad, with tears on her eyes, her face was injured.",3.166666667,2.884434938430786
7672, He rests a hand on his hip as he looks at something.,6.5,1.898378849029541
7673, There is a woman on the phone.,6.833333333,2.576103687286377
7674, Four men surround the car.,7.0,2.483560800552368
7675, They seem to be having some sort of serious discussion.,3.666666667,2.956594705581665
7676, Hopefully a happy marriage judging by smiles.,2.833333333,4.969656467437744
7677, He looks like he is longing for something.,1.333333333,6.721928119659424
7678, A little boy with blue eyes is sitting on a pile of leaves while he is looking up.,6.333333333,3.7526583671569824
7679," Far, far, far away from me in the past, a person lays on a stretcher with a face mutilated beyond recognition.",4.833333333,3.420956611633301
7680, this happened a long time ago.,5.833333333,3.0132288932800293
7681," newborn in striped shirt smiles at camera, weirdly big forehead.",4.166666667,2.7185511589050293
7682,Man is lying on some elevated surface relaxing by the window.,5.833333333,2.2166054248809814
7683,"Or, at least, a range of losses: The sad fact of the matter is that we don’t really know how many original recordings by the likes of Chuck Berry and Duke Ellington and Elton John and Iggy Pop were lost.",2.166666667,3.2425410747528076
7684, Man seems to be running away from some police officers or guards.,4.666666667,3.9482884407043457
7685,Mary follows a set posting schedule — at least once a day at noon or 9 p.m. — and plans her captions in advance in a note on her iPhone.,6.166666667,2.951361656188965
7686, I can't see his left eye anymore.,6.166666667,2.5398144721984863
7687,One of anthropologist Margaret Mead’s most famous quotes instructs us: “,7.0,2.7700090408325195
7688,Mark Sanchez might be good on TV.,1.333333333,2.755354404449463
7689, There is a very bloody child.,6.166666667,2.461604356765747
7690, There is a broken hand above a pool of blood.,6.166666667,3.118319034576416
7691, This image makes me feel content.,1.5,2.4730570316314697
7692, this makes me feel happy because he is cute but also kind of annoyed .,1.5,2.1380159854888916
7693, He is holding a large rifle.,6.666666667,2.9500081539154053
7694, Their skin is blackened and they have a split down their side from where the skin is tearing.,6.5,3.1456406116485596
7695, Two people are standing together and appear to be arguing.,4.666666667,3.060445785522461
7696, the baby was in a chair a long time ago.,6.166666667,3.3612558841705322
7697, This is a picture of a grocery store.,6.666666667,3.097581386566162
7698, the baby is smiling happily .,2.0,4.490087985992432
7699, There is also some sort of metal thing (maybe a gun?) in the top right.,4.166666667,2.808882713317871
7700, Many wear fur hats.,6.333333333,2.9222333431243896
7701, The hairstyle and apartment layout seem to be of another time.,5.0,3.435457229614258
7702, I feel uneasy and uncomfortable.,1.0,2.621173143386841
7703, this is a man from behind with a gun being held to his head.,6.166666667,2.3610775470733643
7704,"My parents always thought I just loved oatmeal for breakfast—but I knew that the sooner I emptied the box, the sooner I’d have a cardboard drum.",1.333333333,3.0330042839050293
7705,Parents are arguing while kid seems sad and tries to cover the noise.,2.166666667,2.489218235015869
7706, This man has red skin.,6.333333333,2.6666159629821777
7707, The guys side is damaged.,4.0,3.1254754066467285
7708," There are four, one is holding a gun and one is holding a baseball bat.",6.666666667,3.1078829765319824
7709, Their hands are tied behind their backs.,6.833333333,3.776296854019165
7710, His eyes are pretty green and his beard/facial hair are fairly groomed.,4.0,2.356334686279297
7711,"It’s more complex than blackjack, of course, but there is a basic strategy for football coaching.",3.5,4.224018096923828
7712,There is a severed arm that looks rotten and bloody.,6.333333333,2.701957941055298
7713,"Silicon Valley, however, continues to forge ahead, bidding on lucrative government contracts that are already enabling surveillance, the likes of which we’ve never seen.",1.666666667,4.369545936584473
7714, A man with a burned face.,6.5,2.7533795833587646
7715, The skin looks so odd.,2.166666667,2.247133731842041
7716, Girl is looking dramatically past camera.,4.833333333,3.317516565322876
7717, Teeth are missing.,6.666666667,2.6741280555725098
7718, A man points a gun at them.,6.666666667,4.657419204711914
7719," A man is holding a woman's neck, and her hands are grabbing onto his arm.",6.5,3.7467150688171387
7720, It is very skinny and looks malnourished.,4.166666667,3.1020700931549072
7721, No lips and no nose.,6.833333333,2.483323097229004
7722," There is a guy wearing a hat and holding a fiddle, its crowded behind him like some sort of outside festival and he has a nice suit and tie on like he is maybe on television.",3.833333333,3.782900333404541
7723, The picture looks like one from a home video because it is grainy.,2.666666667,3.272526264190674
7724, A face seems like it was shot in bed.,3.666666667,5.898223876953125
7725, It seems to be a hot summer day.,3.166666667,3.1092958450317383
7726,"And when your business is yourself, it can turn your whole life into work.",3.166666667,3.076329469680786
7727,A couple discussing in front of their son and the kid is covering his ears.,5.5,2.9545979499816895
7728, the kids are reading the book.,6.166666667,3.482330322265625
7729, This is a scene of someone going through a lot of pain.,3.5,3.1171603202819824
7730,There is a child crying and two men standing behind the child.,6.0,3.0215234756469727
7731, He is covered in stitches and I think he is missing an eye.,4.833333333,3.551140546798706
7732, The child is holding a teddy bear and silently watching her parents yelling at each other.,4.666666667,3.0901849269866943
7733,"She added, “I think there are unrealistic expectations put on women to be accommodating at all times in their relationships.",3.333333333,3.283290147781372
7734, They are both wearing long layers.,5.833333333,2.691480875015259
7735, They are both sitting on a couch but she is sitting up.,6.0,3.133549451828003
7736,This is a picture of a baby in what I assume to be is an ICU.,4.333333333,3.22845458984375
7737, the frame of the picture cut.,4.666666667,3.551860809326172
7738, A man is holding a gun to his own head.,6.166666667,3.1467642784118652
7739, Kinda a funny photo but also just kinda neutral.,1.666666667,3.1813278198242188
7740, The boy looks like he is on the verge of crying.,5.166666667,4.8077521324157715
7741, there is a strange man that is looking directly at the camera in a weird way .,2.666666667,2.6722915172576904
7742,There is a very grotesque image of someone's mouth perhaps.,3.833333333,3.866619110107422
7743, She is sitting down and has her hair fastened by a clip into a pony tail.,6.833333333,3.3431854248046875
7744, I have no strong feelings about this picture.,3.166666667,5.504129409790039
7745, They have long fingernails.,4.166666667,3.7391886711120605
7746,"Speaking at a conference two years ago, Microsoft’s CEO displayed a slide featuring the book jackets of 1984 and Brave New World.",6.833333333,3.062551498413086
7747, A man is being abusive towards his partner.,4.0,3.2234976291656494
7748, this reminds me of a movie scene from a live action Up.,3.833333333,2.7817323207855225
7749, This is a pretty familiar image in media and stuff and doesn't make me feel anything.,3.333333333,2.5507664680480957
7750, a man in a country far away had a knife pointed at his throat and looked like he was not being compliant.,4.166666667,2.5669612884521484
7751,"In addition to evangelizing the area’s indigenous population into converts loyal to the Catholic Church, the missions also included all the components required to establish self-sustaining, socio-economic communities loyal to the Spanish Crown…the widespread sharing of knowledge and skills among their inhabitants, and the early adoption of a common language and religion resulted in a people and culture with an identity neither wholly indigenous nor wholly Spanish that has proven exceptionally persistent and pervasive.",5.333333333,3.6120352745056152
7752,A final vote will take place July 19.,7.0,4.469387054443359
7753, He is laying in a bed and there is a lot of blood surrounding him on his pillow and on the wall.,5.0,2.807861328125
7754, She looks happy and maybe a bit amazed by something.,2.666666667,2.9823317527770996
7755, An old man with a white beard is standing outside.,6.666666667,2.5402846336364746
7756, Multiple people have been captured and place in a back of a truck.,5.5,4.175304412841797
7757," 2 white women eating salads together at restaurant, having conversation, one ginger hair other brown hair, wooden chairs.",6.5,3.8996033668518066
7758,"To be able to exert control over your domain as a mother with flair, and love, and resourcefulness, is something that few people, regardless of income, have the time and resources to do.",2.833333333,3.3093013763427734
7759,"So, as a normal person, how the heck will you ever be able to tell what is true and what is not?",3.0,3.505021095275879
7760, The one being threatened looks scared and helpless.,4.0,2.8258023262023926
7761, It looks like a person got burnt in a house fire and is being carried out by firemen.,3.666666667,3.4183108806610107
7762, Just noticed that his eye is poking out the side.,5.666666667,3.195727825164795
7763,All that’s left is kitschy remembrance of the blue-and-yellow color scheme and the laminated card that granted access to thousands of titles for just a couple of bucks over a handful of nights.,3.833333333,4.437950611114502
7764, There was a black man holding a gun to someone somewhere and he had on a pretty cute jean jacket though.,2.333333333,2.6530637741088867
7765," A woman wearing pink is on a stretcher, presumably just having been taken from the car by somebody.",3.0,2.8574042320251465
7766, One is pointing a gun through the door.,6.5,3.1431941986083984
7767, An old man is staring off into the distance.,6.166666667,3.186067581176758
7768,It’s what animates many of the people — especially women — who sell products through MLMs too.,2.166666667,2.889940023422241
7769, He seems well behaved and looks cute.,1.333333333,3.081611156463623
7770, there are two boys reading a book one has his hand in his mouth .,6.833333333,2.9385929107666016
7771, There is a pole driven through the vehicle.,6.166666667,2.5944371223449707
7772, A young woman is balancing on one foot while talking on the phone earlier.,6.333333333,4.01064920425415
7773, We can't see his face but it looks like he is about to shoot himself.,3.333333333,3.131699562072754
7774, She is looking at her parents.,6.833333333,2.416740655899048
7775,It’s not that I want to die.,1.166666667,3.1546993255615234
7776, someone with a gun is yelling.,6.666666667,2.3990206718444824
7777, They seem upset with one another and are not looking towards each other; they are both dressed in white tops and jeans.,4.666666667,4.362970352172852
7778, I am looking at a dismembered and disfigured head of someone who was part of an accident at some point.,5.666666667,2.818998336791992
7779,Man is questioning woman.,5.166666667,3.2643492221832275
7780, Her hand is to her temple.,6.833333333,2.7885098457336426
7781, There are people in the back of the truck with their arms bound to the side of the truck.,6.666666667,5.072255611419678
7782,Chris O’Falt highlighted this problem for Indiewire last year in a reported feature on the issues surrounding films that helped define the indie boom of the 1990s and 1980s.,5.666666667,3.4591197967529297
7783, A prisoner with duct tape bound around his mouth and head is standing clos.,7.0,2.9949049949645996
7784, There is a woman lying on a bed who is naked from the waist down but she has what seems to be a scar above her head.,6.333333333,2.669178009033203
7785, They don't seem to be hurt besides that thing.,2.166666667,2.265583038330078
7786," Several years ago, the gangsters stopped a car in the street.",6.833333333,2.7256550788879395
7787, A girl is struggling and being consoled.,2.166666667,2.8852217197418213
7788, The baby has its mouth open and is looking at something off camera.,7.0,3.223109722137451
7789,"Ten days later, the March for Our Lives drew over a million people from around the country to Washington to rally for safe schools and gun control.",6.666666667,3.978227138519287
7790, the baby was connected to medical equipment in a place far away from.,6.666666667,3.42012619972229
7791, Their mouth has a stopper in it.,6.666666667,3.0515365600585938
7792, There is a little fluff of hair sticking out from the baby's head.,6.833333333,2.7689571380615234
7793, The gash is very deep.,6.833333333,2.4014134407043457
7794, the man is excavating some.,5.166666667,2.826821804046631
7795, He is shown from behind but I can imagine his eyes closed.,4.0,2.8700220584869385
7796, They are having fun.,2.166666667,3.4682726860046387
7797, It occurred a long time ago in a country far away.,5.833333333,3.467318296432495
7798, There's blood everywhere on his neck and you can see how deep the gash is.,5.5,3.3740861415863037
7799," ugh, a man just slapped a woman.",4.0,3.0125246047973633
7800,All that’s left is kitschy remembrance of the blue-and-yellow color scheme and the laminated card that granted access to thousands of titles for just a couple of bucks over a handful of nights.,5.0,2.2732620239257812
7801," She looks angry, and she looks like she is walking away from him.",1.0,2.6041672229766846
7802,She's a cute girl having fun on the beach.,1.333333333,3.080883741378784
7803, Three men are at a wedding.,6.666666667,3.7584421634674072
7804,Computers do the hard work: They take all the possible situations and calculate the probability of each outcome.,7.0,2.7268590927124023
7805," He has a large white beard, and is wearing a hat.",6.666666667,3.5995564460754395
7806, A body is being uncovered or buried.,6.166666667,2.9671521186828613
7807," 10 years ago, the man was killed through his neck.",5.833333333,3.0653626918792725
7808, What the actual fuck.,1.0,2.916280746459961
7809, There is a very bloody and mutilated hand hovering over a bowl and it looks like the fingers have.,4.833333333,2.5654706954956055
7810,"There's a woman lying down, and her nose and forehead are covered in blood.",6.5,2.477877616882324
7811,There is a dead body and the body looks very sad and the face is quite bloody.,2.833333333,2.415489673614502
7812," Looks like a business man, relatively nice face.",1.0,2.490438461303711
7813, A man is holding a gun and looking to his right.,6.333333333,3.227376937866211
7814, The woman was so angry that she was yelling at the ceiling with her hands waving.,2.166666667,2.0010595321655273
7815, A mother and a father are fighting as a young girl watches from the doorway.,5.0,3.0034053325653076
7816, A man is looking off to the distance.,6.5,2.189746618270874
7817, Not surprised it is another old white man but concerned as to what he is planning on doing.,3.0,3.8844382762908936
7818, This is a photo of a happy-looking baby playing on the floor.,3.166666667,3.5249459743499756
7819,"“I don’t want to be one of the people who just sustains themselves on their social media for their livelihood, because what happens when one day you’re not cool anymore? ” says Tommasiello.",1.166666667,2.6706619262695312
7820, This persons face is sadly deformed.,1.833333333,2.812443733215332
7821, Badly beaten face of a man.,6.166666667,5.952737808227539
7822, the baby has a little mop of dark hair that is poking out of the towel.,6.0,5.235739707946777
7823, The mouth has been rotted away.,5.5,3.3361592292785645
7824, He looks happy and does not look upset in any way.,3.166666667,3.109241008758545
7825,"Ultimately, bundling a bunch of SEO and content marketing best practice advice and selling it to aspiring mommy bloggers is just another dot on the radar screen of capitalist exploitation.",2.833333333,3.4731106758117676
7826, A boy looks scared at the man holding onto him.,1.833333333,3.0977675914764404
7827," A man is laying on the bed, and he has been the victim of a gunshot.",6.333333333,2.801178455352783
7828, The boy has his hands over his ears.,6.666666667,2.9208788871765137
7829, they are in a house with a big potted plant inside.,7.0,4.987631320953369
7830, it shows a woman on the phone in front of a computer.,7.0,3.072322130203247
7831," they are wearing white shirts, looks happy .",3.166666667,3.022078037261963
7832, Some sort of factory where a white woman is inspecting equipment and a black man is recording .,5.0,2.7834396362304688
7833,a man is smiling.,6.6,3.0769686698913574
7834, I don't really want to look at it closely to tell.,1.8,2.9788143634796143
7835,This is a difficult dilemma:,3.8,2.995335578918457
7836, Her mouth is kind of open.,6.0,3.452937602996826
7837, her eye is open and her teeth are exposed.,6.8,3.4124598503112793
7838," adult bearded man looks solemnly into camera, as if he's looking into his future.",2.0,2.9343230724334717
7839," A girl is yelling in the back and seemingly complaining and the guy looks sad and depressed in the front, she has her mouth wide open like she's screaming and the guy is looking down like he did something.",2.0,5.114574432373047
7840,To tell the complete and accurate story.,5.0,3.008298397064209
7841, The picture is really relaxing.,1.0,3.061929702758789
7842, I don't feel any negative or positive emotion towards this image.,1.0,3.379960775375366
7843, There is a woman with glasses and a polka dotted blouse and a blazer.,7.0,3.6173512935638428
7844," A woman looks at the camera, with her hands atop her head.",6.2,3.1609318256378174
7845, He's wearing a white and red jacket and a blue beanie.,6.8,3.5374135971069336
7846, Seems to also have some damage on his right eye.,5.6,3.2386674880981445
7847, She also has a red eye on one side of her face .,5.8,3.388561487197876
7848, The weapons look like an assault rifle.,5.4,2.825242280960083
7849, This picture is horrifying a body is covered in disgusting substances and her face is mangled and her lips are black it belongs .,1.8,2.643155336380005
7850, The woman is being pulled in.,5.6,2.867274761199951
7851, This picture doesn't make me feel anything.,1.2,2.2620983123779297
7852,Any one of us could become the victim of an algorithm’s cold testimony.,1.2,2.531629800796509
7853, It looks like it is marked in something.,4.6,2.3249905109405518
7854," There is a man with a bloody face, with his eye missing.",6.8,3.2996978759765625
7855, A guy is definitely being mugged at gunpoint.,6.0,4.421810150146484
7856," black man writing on clipboard in some kind of factory, he looks like he's surveying products, woman in back is looking.",5.0,2.4491140842437744
7857, She/he may be struggling to live.,3.2,2.9300906658172607
7858, this woman is on the phone with an important client and is trying to stay focused on what she is saying.,3.0,2.917386054992676
7859, The scene involves pills.,6.0,3.4943721294403076
7860, His hand is covering her mouth.,6.4,2.6419315338134766
7861,A guy is smiling at the camera and his teeth are showing.,6.2,3.9280591011047363
7862, Young man with a gun pointing the barrel straight at viewer.,6.2,2.5696632862091064
7863, A father is consoling her daughter.,4.0,4.135133743286133
7864, Laying on a pillow with a diaper on .,7.0,2.9944629669189453
7865," An army man is holding a gun looking at an African child, who is running away.",6.6,3.0081734657287598
7866, Seems to be a body that has very discolored skin.,5.6,4.258522033691406
7867,"I’ve collected their tips and advice here, for any of you seizing this season as a time to start or renew contemplative exercises.",4.0,2.868727207183838
7868, A man about to say something and really tan is like a normal picture I don't know I feel .,1.0,3.6725993156433105
7869,"Some are just beginning, or taking up these kinds of practicing anew after some time away.",5.0,3.0997300148010254
7870," A man is under an archway in what looks like a church or old school building he has darker smudges on his face, maybe a worker in a coal mine or something.",3.0,3.279513359069824
7871,"At the top we had science and technology, and at the bottom...",2.6,3.2881765365600586
7872, A man appears to be getting leftovers out of the fridge.,6.2,2.771069288253784
7873," A professional woman! She looks very content and in her element, I'm proud of her accomplishments.",1.0,2.560688018798828
7874, He is not looking straight at me so I don't really feel bad at all.,1.0,3.277392625808716
7875,he look abused.,3.0,4.16895866394043
7876, A mother is scolding her son who is hiding at the bottom of a cupboard.,5.4,3.411005735397339
7877," Long time ago, far away, a black man in sunglasses was holding a gun, pointing towards here.",5.8,3.3079018592834473
7878, There is a man with multiple counts of weapons.,6.2,3.039710521697998
7879," There's a woman who has her hands over the trigger of a gun that is pointed at the distance, but its unclear what she's shooting at.",3.6,3.866774559020996
7880, They are swollen.,4.8,3.258333683013916
7881, They seem to be unconscious or just looking .,3.4,2.8867218494415283
7882, A woman is throwing rose petals in the air while a man is watching.,5.6,2.915971279144287
7883, This is grosser because his body is so slimy/slick with blood and there is something plugging his mouth for probably no reason.,2.2,4.0067138671875
7884,Another thing we know is that there is a very sharp generational divide.,2.8,2.7613720893859863
7885,"For instance, if you are an anti-vaxxer, getting the opposing viewpoint is not going to change your mind, because you already know that other people are telling you to vaccinate your kids.",1.8,2.9395220279693604
7886, This dude looks like a serial killer.,2.0,3.0910606384277344
7887, the woman looks invested in the call and .,2.2,2.712541103363037
7888, The attacker is wearing all black and the woman .,6.2,4.330389022827148
7889,A baby is receiving life support.,6.2,3.0481581687927246
7890, there is a woman with her hand on her face the picture is very close up.,6.2,4.326563835144043
7891," They have several wounds, and red and dark blood on their face.",6.2,2.9328176975250244
7892,There is something growing in some part of the body.,6.4,3.1662232875823975
7893,Is everyone as excited as I am for the new season of Stranger Things?!...,1.2,2.8770084381103516
7894, There is a face which has been deformed.,6.8,3.4327845573425293
7895," Brutally attacked body, very bloody, maybe dead.",6.0,2.691673755645752
7896,"Now, however, Barnes & Noble is the final bastion of hope, the tiny remnant of an industry that has traded cramped stacks delivering instant gratification for distant warehouses offering you anything your heart desires — albeit 24-48 hours later.",1.0,3.1162045001983643
7897,"This is an inside look into the organs of an animal, maybe a human but most likely an animal.",5.4,2.594414710998535
7898," she is hopeless and frustrated and upset, while he stands to the side depressed.",1.0,3.831313133239746
7899, A woman is screaming and has her hands up in the air.,6.4,3.4018537998199463
7900," A man's face, wearing jacket, tan background.",6.0,2.8539342880249023
7901,It’s a simulation of motherhood engineered to earn a bit of income for mothers.,5.2,2.3870575428009033
7902, A bloated and bloodied corpse from a time far in the future.,5.8,3.0173730850219727
7903, There is a person holding a knife very far away from me in the past.,6.4,2.3842029571533203
7904, this looks like someone who got half their face blown off somehow.,3.2,3.553347587585449
7905,"The moment I saw this picture, it made me cringe from pain.",1.2,2.6919291019439697
7906, Man is getting scolded but his reaction is of confused disgust which means he's probably in the wrong to be honest.,2.2,2.3703815937042236
7907, She could be checking her schedule.,5.4,2.835468053817749
7908,"Affiliate links often take you to recommended products on Amazon, like craft supplies or housewares (or in the case of the Journey to SAHM post on pregnancy symptoms, Citrucel and an ovulation test kit), but more often they link to online courses on blogging.",6.2,3.582642078399658
7909, He has bright blue eyes.,6.4,2.8625199794769287
7910, Also has something in his mouth .,6.6,3.3389341831207275
7911, Makes me feel a little bad.,1.4,3.449808359146118
7912, This photo also feels nostalgic to me and reminds me of a little skirmish I got into with my mom in high school.,1.4,2.7301783561706543
7913, His eyes do actually look sad.,1.4,3.8250296115875244
7914,Something useful for your audience!,1.4,3.135113000869751
7915, This one is also not as bad as the other.,1.2,5.082343101501465
