,response,score,observed
770, there is a man dressed like a modern cowboy with a guitar that is singing into a microphone while sitting.,6.0,3.435880184173584
771,How the fuck am I going to shoot this?',1.0,3.13442325592041
772, these two people are waving by on a vacation but they isn't going anywhere their boat already dipped in the back lmao I'm annoyed by them.,3.0,2.467034339904785
773, Two of them have beards and the third man doesn't.,6.75,3.0717780590057373
774, There is a small baby that has a tube in its mouth and splint around its arm.,6.25,2.4240057468414307
775,Not all influencers think spending that much money on clothes is necessary.,4.25,3.2097666263580322
776,A baby is emaciated and has tubes over his/her face.,4.5,3.224825382232666
777, The photo shows a storefront selling meat. A man works in front of the storefront.,7.0,3.7464334964752197
778, Kid is in cupboard looking up.,7.0,3.425252914428711
779," A child looks somewhere past the camera, maybe 1 or 2 years old.",5.75,2.394333839416504
780, the side of his face is all burnt and the flesh looks bubbling and charred.,5.75,3.646409749984741
781," parents fighting in kitchen in front of child holding teddy bear, man looks disinterested while woman looks ""hysterical"", staged photo.",1.75,5.544145584106445
782,"Blogger Aimee Song (@songofstyle) — one of the most famous influencers on Instagram, with 4.7 million followers — explains, “When I was starting out, I thrifted a lot and because I worked at two different retail stores, I got a discount.",6.75,2.9709420204162598
783, They are white and the shirt is a long-sleeved.,6.5,2.7038183212280273
784,This photo touches me in an odd way.,1.0,3.924712657928467
785,"One month you get a couple of high-paying brand collaborations, and the next month, none.",6.0,3.609621047973633
786, A boy is posing for a picture.,6.25,2.2534263134002686
787, A female cop is seen looking into the room in which the man is lying.,6.5,2.7461156845092773
788,"So I wanted to be that binder queen,” she said.",4.0,2.78910493850708
789, The seated one has her hand on her head.,7.0,2.022592306137085
790, Man has his face blown up by a gun.,7.0,2.7615675926208496
791, The picture is extremely gory.,1.25,3.1616432666778564
792, This is an image of a man pointing a gun at the camera.,6.75,2.973749876022339
793, a picture of a man with dark hair and grey eyes staring at the camera intensely.,5.75,3.4574992656707764
794,"In blackjack, this is like standing a soft 17: an ace and six.",7.0,3.179975748062134
795, They seem happy and are all wearing tuxedos.,3.0,3.850773811340332
796, An image of a man attempting to choke a woman but this was years ago in a place far from here.,6.25,2.868370532989502
797, A close up of a woman.,6.5,2.995215654373169
798," happy blonde baby lying on pillow on the floor with arms and legs outstretched, red carpet.",3.75,3.1747400760650635
799, He does not look like a very nice guy based on his expression.,1.0,2.627030849456787
800,Sometimes you doubt why she’s giving away everything.,1.0,2.971714973449707
801," white man red lighting looks like he's in the middle of talking, wearing suit can only see the top to chest, not looking at camera, short black hair, passionate.",3.0,3.004790782928467
802, A man has been dead for a while and the police officer is looking at him.,5.25,2.931143283843994
803," A woman seems bored and is placing her hands on her face, while another guy next to her is lounging on the couch also looking bored.",5.0,3.512240409851074
804,"This is weird, because in the media industry we keep attributing the filter bubble to young people, like blaming YouTube for creating a filter bubble for recommending similar videos.",2.25,6.232851982116699
805, It looks like his face was melted off.,2.0,3.7212514877319336
806, There is a man who seems to have been disfigured by some accident.,3.0,2.3004448413848877
807, His shirt and pants are plaid - the combo would be cool today.,1.0,2.9541704654693604
808, He seems to be enjoying himself.,1.0,3.5917255878448486
809," She looks like she has been crying, she seems angry.",1.0,2.76353120803833
810, this is a man wearing red and sunglasses holding a gun to the head of a man wearing white.,7.0,2.9062633514404297
811,This is a healthy baby holding a dinger in its chubby Michelin man arms.,5.0,3.422165632247925
812,But the company decided not to use it when we discovered it would push women away from computer science classes.,5.25,3.8282275199890137
813,"They are not living in a filter bubble, but something has happened that has caused them to choose not to believe what is general knowledge.",3.0,3.1882529258728027
814, I feel full of life looking at this photo and feel quite happy.,1.75,3.773716926574707
815, There is a body lying down in front of someone.,6.5,3.143512487411499
816, He possibly is upset that no one wants to hear him perform and does not look comfortable.,3.0,4.69542932510376
817, They are smiling at something past the camera.,7.0,3.475271701812744
818,An old white man is grabbing the curtain to look out the window to see a tree.,5.0,2.3750386238098145
819,"Person, exhausted, sitting by window.",2.0,6.043728828430176
820, It's pretty cute and chubby.,1.0,5.091733932495117
821, the girl is assessing her self-image right in front of the mirror.,6.0,3.0081369876861572
822, A chef is holding a baby.,7.0,3.1708195209503174
823, A woman seems to be going through a tough time.,1.75,2.72757625579834
824, There is a woman very expressively yelling at a guy who is in some shock but is also not engaging with this woman.,1.0,2.7197370529174805
825," it looks like he has some kind of official jacket on, and it looks like there is snow on the jacket.",5.0,3.3960087299346924
826, there are two black man and one man is holding a gun to the other man's head and demanding/yelling at him.,6.25,2.6251771450042725
827,A police officer arresting a guy and he is screaming and there is people looking out side of a car I t.,6.25,2.4686782360076904
828, A painting of a boy.,7.0,2.8444643020629883
829, A group of guys are being held captive in some ditch.,6.25,2.9253907203674316
830, The mustache is creepy and makes me uncomfortable but his face is nice.,1.75,2.5136919021606445
831, The lighting is weird and he looks orange / red.,3.75,4.873305797576904
832,First they introduce 'alternative facts' in such a way that it creates doubt in people's minds.,4.5,3.2497410774230957
833, She is sitting at a desk and seems to be working.,4.75,2.442540168762207
834, Maybe they just had a fight.,3.5,2.763152599334717
835,"In a darkened room piled high with 16 mm and 35 mm film cans, I watched a thin old man systematically strip these films bare of silver, leaving ghostly, translucent white strips of nothing scattered on the floor.",4.75,3.3573670387268066
836, A man in a blue striped button down has his arm around the torso of a young woman.,6.75,3.22298526763916
837, He looks possibly worried about something.,4.0,4.133767127990723
838, An older couple waves from what looks like their vacation.,4.25,2.9838504791259766
839, The baby looks content and appears to be cooing at the moment the picture is taken.,6.0,3.7289624214172363
840,"These workouts were different, though.",5.0,2.856844902038574
841, I feel bad for the driver.,2.0,3.2656631469726562
842, A body is in the frame with the head and chest covered in red welts.,7.0,3.1699025630950928
843," Years ago, a person is killed in an accident.",7.0,2.99613618850708
844,"Anna Borges, a senior editor at SELF Magazine, recently wrote about the idea of chronic suicidal ideation for The Outline.",6.75,3.0846147537231445
845," He looks sad, and the woman doesn't look very happy either.",1.75,4.57666015625
846, Blotchy and disgusting and very disturbing.,2.25,3.363499641418457
847, But it might be a water logged corpse with very swollen facial features and blood.,7.0,2.8425748348236084
848, There are bodies on the floor.,6.75,3.320049285888672
849, Two boys are reading a book.,7.0,4.3157429695129395
850, The baby is staring at something else.,6.5,2.9915390014648438
851, Both boys are wearing school uniforms of some sort.,6.25,2.8756630420684814
852, 2 kids are reading a book together.,6.75,2.9078969955444336
853, he is wearing a diaper and nothing else.,7.0,3.996860980987549
854," Looking at this photo makes me feel mildly threatened, but there's also no one getting hurt in the image, and I'm not sure if he's actually attempting to hurt any.",1.75,2.502387285232544
855," This is a very happy picture, they look like 3 old guys attending a wedding or some fun occasion, they've probably been friends for a long time.",3.0,3.3049519062042236
856," Looks like normal husband-wife little fight, I am not too worried about them because it looks like they are gonna be okay.",2.25,3.138745069503784
857, The duct tape is silver.,7.0,3.33209228515625
858, this is a bloody man.,6.75,2.444863796234131
859, This looks like an old guy posing in a building with a grimacing look on his face but maybe that's just his thing.,4.25,3.5399327278137207
860," I would guess that they're having fun, but you can't really tell.",4.5,2.308553695678711
861, There is a man pointing a gun straight at the camera.,6.75,3.918553352355957
862, The murderer is staring at me with his knife.,6.0,2.9885613918304443
863, He also looks shot in his leg.,4.0,3.800846576690674
864, They are both young boys.,5.0,3.006620407104492
865, The guy slams the girl on her face.,6.75,3.602750539779663
866," this happened a long time ago, the woman is now safe and away from anger.",5.75,3.3505704402923584
867, There was a man holding a gun in a situation that occurred quite long ago.,6.5,2.6188552379608154
868, Two hands hold his face.,6.5,2.61260724067688
869,I never got the question in my first five years at USC that I now get almost daily from students: “,5.0,3.6599478721618652
870," I do not know if she is married, she has a ring on her right ring finger.",5.75,3.78800106048584
871, I have no idea what happened to him but it is horrifying and very sad.,2.25,3.1744847297668457
872, Ewwwww What even is this? Yikes.,1.5,3.792351245880127
873," it looks like this man is about to commit suicide, the picture is really gloomy looking.",3.25,3.248347282409668
874, This is an image of a baby playing in the leaves in someone's yard.,6.75,3.5750632286071777
875," Shirt is open with little breast remaining, face looks shocked, and blue.",4.25,2.730907440185547
876, he is wearing professional clothes.,5.0,2.859286308288574
877, Their hands were bound and .,6.5,4.88986349105835
878, The girl is looking at their parents arguing.,6.0,5.39000129699707
879,"Of the three moons in our solar system with confirmed water oceans — Enceladus, Titan and Jupiter's moon Europa — Enceladus has emerged as a special, primary target.",6.25,2.969451904296875
880, their eyes are huge and they look unstable.,4.5,2.673567771911621
881,Emily B: Yes!,4.5,3.0928707122802734
882, he is having a good time and smiling.,3.5,3.6313140392303467
883, This is very disturbing.,2.0,3.391876697540283
884, the baby is lying down on a blanket and looks happy.,4.0,2.6742005348205566
885, A man is gripping him.,6.5,3.4343786239624023
886, the baby is smiling and is very chubby.,4.75,2.9569735527038574
887,"And later on, I realized that was kind of their policy.",3.25,3.6460742950439453
888," The man in the middle is holding a pistol with both hands, and he is not wearing a shirt.",7.0,3.0468270778656006
889, he has a dragon tattoo.,7.0,3.2702279090881348
890, Hopefully it was a quick death.,2.75,2.4347610473632812
891, An Asian woman is looking worryingly to her left.,4.5,3.863105297088623
892, The child's expression lacks emotion.,4.5,3.507290840148926
893, a posed looking photo of a man trying to choke a woman.,4.5,3.243063449859619
894,An individual in dark clothing is above another man with his mouth open.,7.0,2.4108071327209473
895," this man is in a bedroom with lots of guns, his face looks plain and peaceful, he has a mask on.",4.5,3.071444034576416
896,"Nathaniel James (@thenathanielmanual), a 27-year-old menswear and lifestyle blogger with 23,000 followers, says he does struggle with comparing himself to other bloggers, both men and women.",5.75,4.091039657592773
897, There is a man.,6.75,2.5485544204711914
898,It is a family obligation to those that have paved the way.,7.0,3.435880184173584
899,"On the same block as my restaurant, you’ll find a market, a beloved bookstore, a paint store, a firehouse, a gas station.",6.75,3.13442325592041
900, he had an afro.,6.25,2.467034339904785
901, A couple having fun at the beach they seem happy and they are having fun she has flowers he.,3.5,3.0717780590057373
902, He is wearing a sweater and long pants but we cant see his face.,6.75,2.4240057468414307
903," A young boy is hiding in the corner of his closet, being scolded by his mother.",7.0,3.2097666263580322
904," He has several large cuts with stitches along his body, as well as a tube sticking out of his chest.",7.0,3.224825382232666
905, A man slapped a woman harshly.,4.0,3.7464334964752197
906, A police officer a female one checking a room where there is a man laying in the floor with blood.,6.75,3.425252914428711
907," There is a pale man with colored eyes, maybe in his late twenties looking at you with a cold, frozen expression on his face.",3.75,2.394333839416504
908,"These aren’t blogs primarily meant for telling a story, or establishing someone’s digital personality — they’re blogs for earning money.",6.0,3.646409749984741
909, The boy didn't manage to last.,6.0,5.544145584106445
910, They were tired and hurt and hanging their head.,3.75,2.9709420204162598
911, the child is wearing a hat and jacket.,6.75,2.7038183212280273
912, A woman is holding a knife to a woman's neck somewhere far away from me.,6.75,3.924712657928467
913, I am viewing a would be killer with a dangerous looking black hockey mask and he is brandishing a knife in a very threatening manner as to kill someone.,5.0,3.609621047973633
914, The disfigured body of a young child.,6.25,2.2534263134002686
915,  I feel relaxed and like I would like to be there too.,1.0,2.7461156845092773
916, The car flipped over off the road.,7.0,2.78910493850708
917, they both look intrigued and confused on the book.,1.0,2.022592306137085
918, A man wearing a white button down shirt is standing.,6.75,2.7615675926208496
919," Again, envious I'm not at the beach.",1.0,3.1616432666778564
920,"The Texas Legislature established a Historic Texas Cemetery designation for recognition, protection and preservation of such sites.",6.75,2.973749876022339
921, I feel bad about this image.,1.5,3.4574992656707764
922,"Aw, just a sweet old man looking at the weather outside, he might be looking for the mailman or something.",5.0,3.179975748062134
923, Looks very dim and gloomy.,4.0,3.850773811340332
924,"The analysis confirmed, the authors wrote, “what every woman already knew: women’s pockets are ridiculous.",5.75,2.868370532989502
925, a cute little baby with a pink towel on its head.,5.0,2.995215654373169
926,"I’m squirreling away money for retirement, I genuinely enjoy most days.",2.0,3.1747400760650635
927," This lady is aggressive and looks like she wants to fight this guy, she's holding his collar and he looks scared like she doesn't normally do this/out of the blue.",3.25,2.627030849456787
928, Men around car with bats and sticks.,7.0,2.971714973449707
929,"James wants to write a book, open a restaurant, own a ceramics studio, and have his own clothing line.",6.0,3.004790782928467
930, This is a mangled face.,4.5,2.931143283843994
931, The baby has a towel around its head.,6.75,3.512240409851074
932, a cute lil baby has a pink blanket over its head.,5.0,6.232851982116699
933,"Only a full ban — a federal ban, covering the use of facial recognition by government agencies, in public places, and in public contracts with private entities — can prevent our nightmares from becoming reality.",3.0,3.7212514877319336
934," I am looking at a man trying to kidnap a fearful woman into his van, and this man may be attempting to do a horrible action like.",5.25,2.3004448413848877
935,""", people think you are asking them if they visited a newspaper site.",4.0,2.9541704654693604
936,A couple is having an argument some time ago in the past.,6.5,3.5917255878448486
937, White guy who has tears in his eyes.,7.0,2.76353120803833
938," blank stare, neutral mood, healthy look, no pain.",7.0,2.9062633514404297
939,"Either they have more followers than me, [or] they work with ‘better’ brands, have nicer bodies, a better face, a perfect smile.",2.75,3.422165632247925
940, An elderly man is standing away from a bunch of people who are seated.,6.75,3.8282275199890137
941, Two siblings or friends having fun together.,4.5,3.1882529258728027
942," The photo is nice, not necessarily positive, but bold.",4.5,3.773716926574707
943, This is a picture of a judge with wrinkles on his face.,7.0,3.143512487411499
944, this woman looks like she is having a casual conversation on the phone maybe with a friend.,4.75,4.69542932510376
945," The other man looks scared at the situation, and the first man looks .",6.0,3.475271701812744
946, it looks like a wedding! the guy in the middle has a flower pined on him.,5.25,2.3750386238098145
947, The gun is silver.,7.0,6.043728828430176
948,"They are fully aware what conclusions the scientists have made, they even used to believe in them.",5.0,5.091733932495117
949,a man is arguing with a woman who looks like she has a headache.,4.0,3.0081369876861572
950, She seems to be calm and collected and does .,3.25,3.1708195209503174
951," little girl recovering from something, no physical damage that is noticeable, may be painful but does not show in the face.",3.5,2.72757625579834
952," A small child with some disability is sitting in a yellow stroller, while in a hospital.",6.0,2.7197370529174805
953, I have no strong feelings related to this picture.,2.75,3.3960087299346924
954, He seems dead.,4.0,2.6251771450042725
955, a cute baby is being held by a chef.,3.5,2.4686782360076904
956, Both are black and the victim looks upset and is trying to move away.,4.0,2.8444643020629883
957,That’s worth remembering as many media outlets keep telling us how awful we are and,3.0,2.9253907203674316
958," A couple is seen engaged in an argument as their daughter is watching them, holding a teddy bear.",5.75,2.5136919021606445
959, He/she looks very cute.,2.25,4.873305797576904
960,A kid crying and two men one is sad or crying behind him .,5.75,3.2497410774230957
961," Far away, long time ago, the captives were gathered together before they were shot collectively.",6.75,2.442540168762207
962, A long time ago in a distant place a man had his face shot.,7.0,2.763152599334717
963, body with head bloody and bashed hooked up to medical devices.,6.75,3.3573670387268066
964, they are having a conversation.,6.75,3.22298526763916
965,Let’s paddleboat out to the middle of a lake on a sunny afternoon; let’s kayak to the same place on another.,4.0,4.133767127990723
966, Cute baby hanging out again.,3.5,2.9838504791259766
967, The bodies do not have a lot of clothes on them.,6.0,3.7289624214172363
968, Someone's face is severely messed up and I am very shocked and terrified and uneasy.,2.0,2.856844902038574
969,"What is that? A mouth? It's almost art, but I can't help but get curious.",2.0,3.2656631469726562
970, there is a woman throwing rose petals at someone in a blue jacket.,7.0,3.1699025630950928
971, there is a girl sitting on a chair reading a book.,7.0,2.99613618850708
972,"A liver with lots of blood, very gory.",4.75,3.0846147537231445
973, They are both wearing suits .,7.0,4.57666015625
974," A man is slapping a woman, who looks like she might be his romantic partner.",4.25,3.363499641418457
975," I want to talk to him and see if everything is okay, but the photo doesn't really make me feel that bad or upset.",2.25,2.8425748348236084
976, A man is holding a woman in one arm and holding her inside a van.,7.0,3.320049285888672
977, A cute little baby being held by a chef.,4.5,4.3157429695129395
978, there is a man staring into the camera and it makes me uncomfortable to be honest.,2.0,2.9915390014648438
979," Automatic ""ugh"".",2.5,2.8756630420684814
980, makes me feel a bit sad for the person.,2.0,2.9078969955444336
981, it looks like they have been mugged.,4.0,3.996860980987549
982," Long time ago, far away, someone was killing a tiger live, blood dripping down into a bucket.",7.0,2.502387285232544
983, He has tears in his eyes and has a sadder .,5.0,3.3049519062042236
984, There is another young baby.,6.25,3.138745069503784
985, there are a bunch of bodies that have been burned and are bloody.,6.75,3.33209228515625
986, A young woman seems like she's having a pleasant phone call.,3.5,2.444863796234131
987, There is an old man holding a pot standing in front of a fridge.,5.25,3.5399327278137207
988, A body is laid out on a tarp.,7.0,2.308553695678711
989, There is a female doctor who is wearing a white coat and a stethoscope around her neck.,7.0,3.918553352355957
990, Man is standing behind woman in multicolored shirt.,6.75,2.9885613918304443
991, HE stands before an open fridge.,7.0,3.800846576690674
992, That man look very apathetic.,1.75,3.006620407104492
993," teary eye, allergies, or just tired.",2.5,3.602750539779663
994, The kid seems scared.,1.0,3.3505704402923584
995, It looks like a country style singer.,3.25,2.6188552379608154
996, there is a dead body that has deteriorated and become leathery .,7.0,2.61260724067688
997, A police officer is wrestling a man down while the mother and the child are trying to go away.,5.75,3.6599478721618652
998,The problem is that many people in Silicon Valley believe that it is all that matters.,3.5,3.78800106048584
999, Just seems like a guy posing for a dramatic picture.,3.75,3.1744847297668457
1000, A lady talking to a younger lady she is kind of annoyed and the lady is trying to explain.,2.0,3.792351245880127
1001, There is a girl with long black hair; her hands are on her face.,7.0,3.248347282409668
1002,"You might actually be more available, more open, more able to be with someone else as a result of this,” Dr. Epstein said.",2.0,3.5750632286071777
1003, He looks quite old but he rocks the plaid on plaid.,2.166666667,2.730907440185547
1004, there is a child with no smile.,6.333333333,2.859286308288574
1005, A child's head is wrapped in bandages.,6.0,4.88986349105835
1006," Some civilians stand nearby, watching.",6.166666667,5.39000129699707
1007," Or, that might just be a backdrop inside a room.",2.333333333,2.969451904296875
1008, Looks like a very young child.,5.0,2.673567771911621
1009, A mom saying stuff to her son while he is sitting in the .,7.0,3.0928707122802734
1010,"By 1950, India had lost 70-80 per cent of its films.",6.833333333,3.6313140392303467
1011, A man is gagged.,5.833333333,3.391876697540283
1012,"If you look at it from the right angle, this type of blogging begins to resemble a cousin of multilevel marketing (MLM).",3.833333333,2.6742005348205566
1013, A man in a ski mask held a knife in a place far away many years ago.,6.666666667,3.4343786239624023
1014, Someone got an A on a paper and the teacher is handing it back.,6.5,2.9569735527038574
1015," The mom is pointing at the dad, while his arms are open gesturing towards her.",5.666666667,3.6460742950439453
1016, this is a father holding a small child who has bandages on her arm.,6.0,3.0468270778656006
1017,A lot of organs an open part of human body part.,5.5,3.2702279090881348
1018, An old man with a bushy white beard and a hat looking out into the distance.,5.833333333,2.4347610473632812
1019,And Ryan was gone soon after that.,4.0,3.863105297088623
1020," He seems to be performing, but the photo does not include the crowd.",3.666666667,3.507290840148926
1021, An old judge guy sits on his judge chair and bangs his gavel.,5.166666667,3.243063449859619
1022," there is an accident, the car is flipped over, there are firefighters and people surrounding the man who was trapped under the car.",6.5,2.4108071327209473
1023, He is dimly lit as the light.,4.0,3.071444034576416
1024, there is mascara around her eyes and she has blonde messy hair.,4.0,4.091039657592773
1025, This photo makes me curious as to why the woman is so angry at the man and what he did to have potentially angered her.,2.666666667,2.5485544204711914
1026,There's a man being pushed down the police as people watch on from the street.,6.166666667,3.435880184173584
1027," This could looks like they are having lots of difficulties, with their daughter watching them.",2.666666667,3.13442325592041
1028, He has his arms around a young boy who is sitting in his lap.,5.333333333,2.467034339904785
1029, There is a filing cabinet behind her.,6.0,3.0717780590057373
1030, His body is silhouetted but his eyes are clear and seem very pointed.,3.833333333,2.4240057468414307
1031," not too disturbing, like a movie poster or something.",2.166666667,3.2097666263580322
1032,"It’s gotten better, though,” she says.",4.166666667,3.224825382232666
1033, Somewhat handsome dude.,1.833333333,3.7464334964752197
1034,the person is lying down.,6.5,3.425252914428711
1035, He looks mildly unhappy/serious.,3.0,2.394333839416504
1036, She looks young.,2.666666667,3.646409749984741
1037, this is a stock photo of a couple fighting.,5.166666667,5.544145584106445
1038,"However, it is our job to promote real facts.",3.0,2.9709420204162598
1039, A woman is being held captive as a man threatens her with a knife to her throat.,6.0,2.7038183212280273
1040, Two parents are arguing while their daughter is watching.,4.833333333,3.924712657928467
1041, This is a blurred picture of a hand holding a knife.,6.166666667,3.609621047973633
1042, he's also singing.,6.166666667,2.2534263134002686
1043, there is a girl looking into the camera her face seems distressed yet at the same time.,3.166666667,2.7461156845092773
1044,"We need to illustrate how you can feel better by eating 20% less meat, and give people easier ways to do that.",1.833333333,2.78910493850708
1045, the man had a ski mask on a long time ago.,6.333333333,2.022592306137085
1046," This is an extremely disturbing photo, Half of the man's face is gone; I'm having trouble looking at it.",2.5,2.7615675926208496
1047," Cute little baby wide huge eyes, mouth gaped, either yawning or surprised.",3.0,3.1616432666778564
1048,"Elna Cain is the blogger behind TwinsMommy and several other blogs, all of which she told me are “profitable.",5.166666667,2.973749876022339
1049," A long time ago, several people were taken prisoner.",6.0,3.4574992656707764
1050, The burn on his chest stops very abruptly.,4.666666667,3.179975748062134
1051,One adult is saying some words to another adult while using hand gestures.,6.333333333,3.850773811340332
1052, He/she is wearing a diaper.,6.666666667,2.868370532989502
1053, A man with a tan hat stands in a muddy area with a violin.,6.833333333,2.995215654373169
1054, Two older kids throw the younger child.,7.0,3.1747400760650635
1055," Her hair is curled, and she's taking notes in her book.",7.0,2.627030849456787
1056," completely blackened body, burnt horribly, cuts along body as well like opened from being too hot, cannot see face.",6.166666667,2.971714973449707
1057, There is a figure of an oddly-shaped looking head of a small human figure.,7.0,3.004790782928467
1058, The other two are African Americans.,7.0,2.931143283843994
1059," She appears to be very happy, and is wearing a denim jacket with the sleeve .",6.0,3.512240409851074
1060, The beach has always been my happy place.,4.0,6.232851982116699
1061," 10 years ago, a bullet just shot through the victim's head.",6.5,3.7212514877319336
1062, This image is off-putting and makes me feel uneasy and scared.,1.666666667,2.3004448413848877
1063, Man is holding a gun to his head.,6.333333333,2.9541704654693604
1064, The baby is content.,2.666666667,3.5917255878448486
1065, the blood is being collected in a basin under the hand.,6.333333333,2.76353120803833
1066, there are two happy people one man one woman and they look like they just got on an island off a cruise ship.,3.333333333,2.9062633514404297
1067," There are arms around him, and other people who look upset as well.",4.333333333,3.422165632247925
1068, A child is running.,5.833333333,3.8282275199890137
1069, There is blood on the wall.,6.0,3.1882529258728027
1070, The girl has a bucket and the boy has a blue hat.,6.333333333,3.773716926574707
1071,An infant was on life support many years ago in a country far away.,7.0,3.143512487411499
1072, They are dressed in dark clothing.,5.666666667,4.69542932510376
1073, There's a small child with high socks reading a book.,5.333333333,3.475271701812744
1074," Like the lighting a lot, almost looks like a painting? If not, a well shot photograph.",2.166666667,2.3750386238098145
1075, There is a bloody pile of bodies.,6.166666667,6.043728828430176
1076, There are a bunch of bloodied bodies lying on the ground in the middle of debris.,6.333333333,5.091733932495117
1077," Both look upset, and there was a possible crash that happened.",1.0,3.0081369876861572
1078, There is a chair and a plant in the background.,6.5,3.1708195209503174
1079,Can I make that suggestion for all of us in this glorious season?,2.333333333,2.72757625579834
1080, A man looks into the camera.,6.166666667,2.7197370529174805
1081, A guy is holding another guy by the collar and trying to get something from him.,4.5,3.3960087299346924
1082, She is able to lift herself up on her arms from her tummy.,5.333333333,2.6251771450042725
1083, A baby has their mouth open and eyes really big as if they are surprised.,3.333333333,2.4686782360076904
1084, Looks like he is posing for a picture.,2.666666667,2.8444643020629883
1085, I don't think it's an exciting phone call.,1.833333333,2.9253907203674316
1086,"They couldn’t save the Jets, make them relevant for more than a season or two, or take away the back pages of the tabloids for any of the right reasons.",2.5,2.5136919021606445
1087," In a photo from a long time ago, there is a baby whose skin is badly burned and red.",6.333333333,4.873305797576904
1088, He doesn't seem well .,2.5,3.2497410774230957
1089, An old judge sits in a courtroom.,5.333333333,2.442540168762207
1090, There seems to be an intense conversation going on.,3.333333333,2.763152599334717
1091, Two children are reading together.,6.166666667,3.3573670387268066
1092, It makes me a bit nauseous looking at the picture.,1.5,3.22298526763916
1093,This is an image of a person's internal organs.,6.5,4.133767127990723
1094," She is a smoker, evidenced by the ash on her fingers and the cig.",4.833333333,2.9838504791259766
1095," Intriguing, are they on the run or immigrating? The look in the kid's eyes suggests something .",3.0,3.7289624214172363
1096, With a child's chair on the table.,5.833333333,2.856844902038574
1097, He is being held from behind by a man and there's another person behind them.,5.5,3.2656631469726562
1098, This is a girl reading a book in school.,6.166666667,3.1699025630950928
1099, Two people are holding each other after looking slightly shaken and beat-up some time ago in the past.,4.666666667,2.99613618850708
1100, There's a man in this photo with a suit on and dark hair and eyes.,7.0,3.0846147537231445
1101," Kids playing outside probably in the summer time, very happy, look like great friends .",2.666666667,4.57666015625
1102, A chef is holding a female baby.,6.166666667,3.363499641418457
1103," They seem to be happy and in a good mood, enjoying the night.",2.833333333,2.8425748348236084
1104," The man's face is horribly disfigured, enough that I think it was from some sort of violent situation, not an accident.",2.666666667,3.320049285888672
1105, there is a man holding another man by the coat the man being held is looking away.,6.333333333,4.3157429695129395
1106, a bit disturbing.,1.833333333,2.9915390014648438
1107, It appears to be an aftermath from some war scene due to the shrapnel on his cheek and the absence of his nose.,4.166666667,2.8756630420684814
1108, I hope he is able to recover.,1.5,2.9078969955444336
1109, I can't even look at this.,1.166666667,3.996860980987549
1110, there is a dentist working on a little boys teeth he doesn't seem to be enjoying it .,3.0,2.502387285232544
1111,We have a president whose tweets elevate our heart rates daily.,1.333333333,3.3049519062042236
1112, there is a body being pulled out of a fire by firefighters .,6.833333333,3.138745069503784
1113," An old man holds a pot of something with its lid off, while standing next to an open fridge.",6.833333333,3.33209228515625
1114," In a country far away, there is someone who's body has an interesting pattern of green and black over it, in what seems to be a tattoo or bruise; there are large gashes .",5.0,2.444863796234131
1115, A man is holding a knife to the neck of an obscured person.,7.0,3.5399327278137207
1116, the baby has thin hair on its head.,6.833333333,2.308553695678711
1117, She's looking straight at the camera and her eyes are super wide and her mouth is open.,7.0,3.918553352355957
1118,"Instagram, like Twitter and other social media platforms, has struggled to cut down on the influx of bots on its service over recent years, despite multiple efforts to crack down on the accounts.",5.333333333,2.9885613918304443
1119," The man is looking questionably at the woman, and the woman has an annoyed expression.",2.333333333,3.800846576690674
1120,a woman is sitting on a sandy beach and is posing for the camera.,5.833333333,3.006620407104492
1121, A man kidnapping a woman pushing her into a van .,6.0,3.602750539779663
1122," Makes me feel kind of odd, but overall I think is still a nice picture, as the baby is smiling and seems to be enjoying it.",3.0,3.3505704402923584
1123, The other man has a frown on his face.,5.833333333,2.6188552379608154
1124,"Yes, young people watch much more content from YouTube, but they are also sharing much less fake news.",2.166666667,2.61260724067688
1125, There is a lady holding a semi-tree pose while she is standing in a room talking on a phone.,6.166666667,3.6599478721618652
1126, I really dislike this photo because it is very violent and aggressive.,1.833333333,3.78800106048584
1127, the person looks like they are lying in a hospital bed.,4.0,3.1744847297668457
1128, Some black guy wearing an excessive amount of red is harassing another black guy with too much red.,5.0,3.792351245880127
1129, the hand is white and has a black sleeve.,6.5,3.248347282409668
1130, The officers stand behind them.,6.666666667,3.5750632286071777
1131,People become so focused on the “empty mind” concept—but it doesn’t really exist!,1.833333333,2.730907440185547
1132, Doesn't bring any emotional reaction it's just a dude.,2.166666667,2.859286308288574
1133, He has blue eyes and dark circles.,6.0,4.88986349105835
1134,"If you watch the dashcam video of the Florida International University bridge collapse last year, about 3 seconds elapse between the bridge falling and car doors opening with people running forward to help.",6.166666667,5.39000129699707
1135,"We need start-ups to create virtual reality and driverless cars, redefine banking, provide clean water to villages or cure cancer, not do something as simple as put pockets into and onto women’s clothes.",2.333333333,2.969451904296875
1136, There is a kid that seems to be crying and is rather upset about something.,4.0,2.673567771911621
1137, There is a cute baby smiling.,3.5,3.0928707122802734
1138, There are two parents? or older adults on the ground and a distressed little girl screaming as a cop points at the ground.,3.833333333,3.6313140392303467
1139, There is a white woman with smeared eyeliner around her eyes.,6.166666667,3.391876697540283
1140, There are black men with weapons surrounding a car.,6.0,2.6742005348205566
1141, Two people are in this blurry photo.,5.333333333,3.4343786239624023
